State,"Agency Type","Agency Name",Q1,Q2,Q3,Q4,Population
California,Cities,Gonzales,0,0,0,0,"8,428"
California,Cities,"Grand Terrace",0,0,0,0,"12,364"
California,Cities,"Grass Valley",0,0,0,0,"12,792"
California,Cities,Greenfield,0,0,0,0,"16,922"
California,Cities,"Grover Beach",0,0,0,0,"13,398"
California,Cities,Guadalupe,0,0,0,0,"7,205"
California,Cities,Gustine,0,0,0,0,"5,655"
California,Cities,Hawthorne,0,0,0,0,"86,132"
California,Cities,Hemet,0,0,0,0,"81,698"
California,Cities,"Hermosa Beach",0,0,0,0,"19,858"
California,Cities,Hesperia,0,0,0,0,"92,621"
California,Cities,"Hidden Hills",0,0,0,0,"1,905"
California,Cities,Highland,0,0,0,0,"54,462"
California,Cities,Hillsborough,0,0,0,0,"11,245"
California,Cities,Hollister,0,0,0,0,"36,414"
California,Cities,Hughson,0,0,0,0,"6,898"
California,Cities,"Huntington Park",0,0,0,0,"58,852"
California,Cities,Huron,0,0,0,0,"6,812"
California,Cities,Imperial,0,0,0,0,"15,943"
California,Cities,"Indian Wells",0,0,0,0,"5,174"
California,Cities,Indio,0,0,0,0,"80,243"
California,Cities,Industry,0,0,0,0,223
California,Cities,Inglewood,0,0,0,0,"111,672"
California,Cities,Ione,0,0,0,0,"7,160"
California,Cities,Irwindale,0,0,0,0,"1,440"
California,Cities,Isleton,0,0,0,0,817
California,Cities,Jackson,0,0,0,0,"4,549"
California,Cities,Kensington,0,0,0,0,"5,230"
California,Cities,Kerman,0,0,0,0,"14,543"
California,Cities,"King City",0,0,0,0,"13,260"
California,Cities,Kingsburg,0,0,0,0,"11,651"
California,Cities,"La Canada Flintridge",0,0,0,0,"20,572"
California,Cities,Lafayette,0,0,0,0,"24,829"
California,Cities,"Laguna Hills",0,0,0,0,"31,134"
California,Cities,"Laguna Niguel",0,0,0,0,"64,894"
California,Cities,"Laguna Woods",0,0,0,0,"16,584"
California,Cities,"La Habra Heights",0,0,0,0,"5,437"
California,Cities,Lakeport,0,0,0,0,"4,674"
California,Cities,"Lake Shastina",0,0,0,0,"2,482"
California,Cities,"La Mesa",0,0,0,0,"58,482"
California,Cities,"La Palma",0,0,0,0,"15,950"
California,Cities,"La Puente",0,0,0,0,"40,415"
California,Cities,"La Verne",0,0,0,0,"31,439"
California,Cities,Lawndale,0,0,0,0,"33,234"
California,Cities,Lincoln,0,0,0,0,"44,831"
California,Cities,Lindsay,0,0,0,0,"13,208"
California,Cities,Livingston,0,0,0,0,"13,683"
California,Cities,"Loma Linda",0,0,0,0,"23,701"
California,Cities,Lompoc,0,0,0,0,"43,581"
California,Cities,"Los Altos",0,0,0,0,"30,225"
California,Cities,"Los Altos Hills",0,0,0,0,"8,300"
California,Cities,"Los Banos",0,0,0,0,"36,965"
California,Cities,Madera,0,0,0,0,"62,973"
California,Cities,"Mammoth Lakes",0,0,0,0,"8,258"
California,Cities,Marina,0,0,0,0,"20,426"
California,Cities,Martinez,0,0,0,0,"36,910"
California,Cities,Marysville,0,0,0,0,"12,168"
California,Cities,Maywood,0,0,0,0,"27,744"
California,Cities,McFarland,0,0,0,0,"12,288"
California,Cities,Mendota,0,0,0,0,"11,472"
California,Cities,Menifee,0,0,0,0,"82,634"
California,Cities,"Menlo Park",0,0,0,0,"33,146"
California,Cities,Merced,0,0,0,0,"81,329"
California,Cities,"Mill Valley",0,0,0,0,"14,239"
California,Cities,"Mission Viejo",0,0,0,0,"95,895"
California,Cities,Monrovia,0,0,0,0,"37,071"
California,Cities,Montague,0,0,0,0,"1,411"
California,Cities,Montebello,0,0,0,0,"63,566"
California,Cities,"Monterey Park",0,0,0,0,"61,152"
California,Cities,"Monte Sereno",0,0,0,0,"3,491"
California,Cities,Moorpark,0,0,0,0,"35,264"
California,Cities,Moraga,0,0,0,0,"16,664"
California,Cities,"Morro Bay",0,0,0,0,"10,412"
California,Cities,"Mountain View",0,0,0,0,"77,399"
California,Cities,"Mount Shasta",0,0,0,0,"3,309"
California,Cities,Napa,0,0,0,0,"78,761"
California,Cities,Needles,0,0,0,0,"4,932"
California,Cities,"Nevada City",0,0,0,0,"3,039"
California,Cities,Newman,0,0,0,0,"10,691"
California,Cities,Norco,0,0,0,0,"27,497"
California,Cities,Novato,0,0,0,0,"53,735"
California,Cities,Oakdale,0,0,0,0,"21,340"
California,Cities,Oakley,0,0,0,0,"37,824"
California,Cities,Ojai,0,0,0,0,"7,585"
California,Cities,"Orange Cove",0,0,0,0,"9,750"
California,Cities,Orinda,0,0,0,0,"18,520"
California,Cities,Orland,0,0,0,0,"7,420"
California,Cities,"Palm Desert",0,0,0,0,"50,456"
California,Cities,"Palos Verdes Estates",0,0,0,0,"13,658"
California,Cities,Paradise,0,0,0,0,"26,222"
California,Cities,Parlier,0,0,0,0,"14,856"
California,Cities,"Paso Robles",0,0,0,0,"30,795"
California,Cities,Patterson,0,0,0,0,"20,733"
California,Cities,Perris,0,0,0,0,"72,171"
California,Cities,Petaluma,0,0,0,0,"59,224"
California,Cities,Piedmont,0,0,0,0,"10,963"
California,Cities,"Pismo Beach",0,0,0,0,"7,824"
California,Cities,Pittsburg,0,0,0,0,"66,387"
California,Cities,Placerville,0,0,0,0,"10,339"
California,Cities,"Pleasant Hill",0,0,0,0,"34,044"
California,Cities,Pleasanton,0,0,0,0,"72,975"
California,Cities,Pomona,0,0,0,0,"151,366"
California,Cities,Porterville,0,0,0,0,"55,267"
California,Cities,"Port Hueneme",0,0,0,0,"21,910"
California,Cities,Poway,0,0,0,0,"49,444"
California,Cities,"Rancho Cucamonga",0,0,0,0,"172,262"
California,Cities,"Rancho Mirage",0,0,0,0,"17,816"
California,Cities,"Rancho Santa Margarita",0,0,0,0,"49,190"
California,Cities,Reedley,0,0,0,0,"25,018"
California,Cities,Rialto,0,0,0,0,"102,520"
California,Cities,"Rio Dell",0,0,0,0,"3,368"
California,Cities,"Rio Vista",0,0,0,0,"7,622"
California,Cities,Ripon,0,0,0,0,"14,802"
California,Cities,Riverbank,0,0,0,0,"23,474"
California,Cities,Rocklin,0,0,0,0,"59,621"
California,Cities,"Rolling Hills",0,0,0,0,"1,894"
California,Cities,Rosemead,0,0,0,0,"54,587"
California,Cities,Ross,0,0,0,0,"2,447"
California,Cities,"San Bruno",0,0,0,0,"42,495"
California,Cities,"San Clemente",0,0,0,0,"65,295"
California,Cities,"Sand City",0,0,0,0,344
California,Cities,"San Fernando",0,0,0,0,"23,955"
California,Cities,"San Gabriel",0,0,0,0,"40,287"
California,Cities,Sanger,0,0,0,0,"24,649"
California,Cities,"San Jacinto",0,0,0,0,"45,714"
California,Cities,"San Juan Capistrano",0,0,0,0,"35,585"
California,Cities,"San Marcos",0,0,0,0,"87,712"
California,Cities,"San Marino",0,0,0,0,"13,308"
California,Cities,"San Pablo",0,0,0,0,"29,893"
California,Cities,"San Rafael",0,0,0,0,"58,725"
California,Cities,"San Ramon",0,0,0,0,"74,434"
California,Cities,"Santa Fe Springs",0,0,0,0,"16,936"
California,Cities,"Santa Monica",0,0,0,0,"92,488"
California,Cities,"Santa Paula",0,0,0,0,"30,159"
California,Cities,Sausalito,0,0,0,0,"7,066"
California,Cities,"Scotts Valley",0,0,0,0,"11,694"
California,Cities,"Seal Beach",0,0,0,0,"24,798"
California,Cities,Seaside,0,0,0,0,"34,147"
California,Cities,Sebastopol,0,0,0,0,"7,570"
California,Cities,Selma,0,0,0,0,"23,935"
California,Cities,Shafter,0,0,0,0,"17,139"
California,Cities,"Sierra Madre",0,0,0,0,"11,048"
California,Cities,"Signal Hill",0,0,0,0,"11,240"
California,Cities,"Solana Beach",0,0,0,0,"13,239"
California,Cities,Soledad,0,0,0,0,"26,637"
California,Cities,Solvang,0,0,0,0,"5,373"
California,Cities,Sonoma,0,0,0,0,"10,912"
California,Cities,"South El Monte",0,0,0,0,"20,354"
California,Cities,"South Pasadena",0,0,0,0,"25,937"
California,Cities,"South San Francisco",0,0,0,0,"66,157"
California,Cities,"Stallion Springs",0,0,0,0,"2,562"
California,Cities,"St. Helena",0,0,0,0,"5,934"
California,Cities,"Suisun City",0,0,0,0,"28,805"
California,Cities,Susanville,0,0,0,0,"16,270"
California,Cities,"Sutter Creek",0,0,0,0,"2,445"
California,Cities,Tiburon,0,0,0,0,"9,133"
California,Cities,Truckee,0,0,0,0,"16,146"
California,Cities,Tulare,0,0,0,0,"61,424"
California,Cities,Tulelake,0,0,0,0,987
California,Cities,Tustin,0,0,0,0,"78,836"
California,Cities,"Twentynine Palms",0,0,0,0,"25,914"
California,Cities,Ukiah,0,0,0,0,"15,874"
California,Cities,Upland,0,0,0,0,"75,640"
California,Cities,Vacaville,0,0,0,0,"94,347"
California,Cities,"Villa Park",0,0,0,0,"5,959"
California,Cities,Walnut,0,0,0,0,"30,279"
California,Cities,Waterford,0,0,0,0,"8,590"
California,Cities,Watsonville,0,0,0,0,"52,076"
California,Cities,Weed,0,0,0,0,"2,927"
California,Cities,Westmorland,0,0,0,0,"2,279"
California,Cities,"West Sacramento",0,0,0,0,"49,751"
California,Cities,Wheatland,0,0,0,0,"3,522"
California,Cities,Whittier,0,0,0,0,"86,450"
California,Cities,Wildomar,0,0,0,0,"33,453"
California,Cities,Williams,0,0,0,0,"5,176"
California,Cities,Willits,0,0,0,0,"4,832"
California,Cities,Willows,0,0,0,0,"6,122"
California,Cities,Windsor,0,0,0,0,"27,249"
California,Cities,Winters,0,0,0,0,"6,992"
California,Cities,Woodlake,0,0,0,0,"7,417"
California,Cities,Woodland,0,0,0,0,"56,523"
California,Cities,Yountville,0,0,0,0,"2,969"
California,Cities,Yreka,0,0,0,0,"7,639"
California,Cities,Yucaipa,0,0,0,0,"52,524"
California,"Universities and Colleges","Allan Hancock College",0,0,0,0,"10,837"
California,"Universities and Colleges","California State University: Bakersfield",0,0,0,0,"8,520"
California,"Universities and Colleges","California State University: Channel Islands",0,0,0,0,"4,920"
California,"Universities and Colleges","California State University: Chico",0,0,0,0,"16,470"
California,"Universities and Colleges","California State University: East Bay",0,0,0,0,"13,851"
California,"Universities and Colleges","California State University: Fresno",0,0,0,0,"22,565"
California,"Universities and Colleges","California State University: Fullerton",0,0,0,0,"37,677"
California,"Universities and Colleges","California State University: Los Angeles",0,0,0,0,"21,755"
California,"Universities and Colleges","California State University: Monterey Bay",0,0,0,0,"5,609"
California,"Universities and Colleges","California State University: Northridge",0,0,0,0,"36,164"
California,"Universities and Colleges","California State University: Sacramento",0,0,0,0,"28,539"
California,"Universities and Colleges","College of the Sequoias",0,0,0,0,"10,947"
California,"Universities and Colleges","Contra Costa Community College",0,0,0,0,"6,899"
California,"Universities and Colleges","Cuesta College",0,0,0,0,"9,834"
California,"Universities and Colleges","El Camino College",0,0,0,0,"23,405"
California,"Universities and Colleges","Foothill-De Anza College",0,0,0,0,"38,900"
California,"Universities and Colleges","Pasadena Community College",0,0,0,0,"22,859"
California,"Universities and Colleges","Riverside Community College",0,0,0,0,"17,218"
California,"Universities and Colleges","San Bernardino Community College",0,0,0,0,"17,311"
California,"Universities and Colleges","San Diego State University",0,0,0,0,"30,843"
California,"Universities and Colleges","San Francisco State University",0,0,0,0,"30,500"
California,"Universities and Colleges","San Jose/Evergreen Community College",0,0,0,0,"19,186"
California,"Universities and Colleges","Santa Rosa Junior College",0,0,0,0,"22,823"
California,"Universities and Colleges","Solano Community College",0,0,0,0,"9,772"
California,"Universities and Colleges","Sonoma State University",0,0,0,0,"9,021"
California,"Universities and Colleges","State Center Community College District",0,0,0,0,"35,367"
California,"Universities and Colleges","University of California: Hastings College of Law",0,0,0,0,"1,159"
California,"Universities and Colleges","University of California: Irvine",0,0,0,0,"27,479"
California,"Universities and Colleges","University of California: Los Angles",0,0,0,0,"39,945"
California,"Universities and Colleges","University of California: Medical Center, Sacramento3",0,0,0,0,
California,"Universities and Colleges","University of California: Merced",0,0,0,0,"5,760"
California,"Universities and Colleges","University of California: San Francisco",0,0,0,0,"3,137"
California,"Universities and Colleges","University of California: Santa Barbara",0,0,0,0,"21,927"
California,"Universities and Colleges","Ventura County Community College District",0,0,0,0,"13,030"
California,"Universities and Colleges","West Valley-Mission College",0,0,0,0,"20,179"
California,"Metropolitan Counties",Alameda,0,0,0,0,
California,"Metropolitan Counties",Butte,0,0,0,0,
California,"Metropolitan Counties","Contra Costa",0,0,0,0,
California,"Metropolitan Counties",Fresno,0,0,0,0,
California,"Metropolitan Counties",Imperial,0,0,0,0,
California,"Metropolitan Counties",Madera,0,0,0,0,
California,"Metropolitan Counties",Marin,0,0,0,0,
California,"Metropolitan Counties",Merced,0,0,0,0,
California,"Metropolitan Counties",Monterey,0,0,0,0,
California,"Metropolitan Counties",Napa,0,0,0,0,
California,"Metropolitan Counties",Placer,0,0,0,0,
California,"Metropolitan Counties","San Benito",0,0,0,0,
California,"Metropolitan Counties","San Joaquin",0,0,0,0,
California,"Metropolitan Counties",Solano,0,0,0,0,
California,"Metropolitan Counties",Stanislaus,0,0,0,0,
California,"Metropolitan Counties",Sutter,0,0,0,0,
California,"Metropolitan Counties",Tulare,0,0,0,0,
California,"Metropolitan Counties",Yolo,0,0,0,0,
California,"Nonmetropolitan Counties",Colusa,0,0,0,0,
California,"Nonmetropolitan Counties","Del Norte",0,0,0,0,
California,"Nonmetropolitan Counties",Glenn,0,0,0,0,
California,"Nonmetropolitan Counties",Humboldt,0,0,0,0,
California,"Nonmetropolitan Counties",Inyo,0,0,0,0,
California,"Nonmetropolitan Counties",Lassen,0,0,0,0,
California,"Nonmetropolitan Counties",Mariposa,0,0,0,0,
California,"Nonmetropolitan Counties",Mendocino,0,0,0,0,
California,"Nonmetropolitan Counties",Modoc,0,0,0,0,
California,"Nonmetropolitan Counties",Mono,0,0,0,0,
California,"Nonmetropolitan Counties",Nevada,0,0,0,0,
California,"Nonmetropolitan Counties",Plumas,0,0,0,0,
California,"Nonmetropolitan Counties",Sierra,0,0,0,0,
California,"Nonmetropolitan Counties",Siskiyou,0,0,0,0,
California,"Nonmetropolitan Counties",Tehama,0,0,0,0,
California,"Nonmetropolitan Counties",Trinity,0,0,0,0,
California,"Nonmetropolitan Counties",Tuolumne,0,0,0,0,
California,"State Police Agencies","Highway Patrol: Alameda County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Alpine County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Amador County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Butte County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Calaveras County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Colusa County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Contra Costa County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Del Norte County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: El Dorado County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Fresno County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Glenn County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Humboldt County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Imperial County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Inyo County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Kern County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Kings County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Lake County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Lassen County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Los Angeles County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Madera County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Marin County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Mariposa County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Mendocino County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Merced County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Modoc County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Mono County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Monterey County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Napa County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Nevada County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Orange County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Placer County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Riverside County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Sacramento County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: San Benito County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: San Bernardino County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: San Diego County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: San Francisco County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: San Joaquin County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: San Luis Obispo County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: San Mateo County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Santa Barbara County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Santa Clara County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Santa Cruz County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Shasta County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Sierra County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Siskiyou County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Solano County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Sonoma County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Stanislaus County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Sutter County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Tehama County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Trinity County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Tulare County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Tuolumne County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Ventura County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Yolo County",0,0,0,0,
California,"State Police Agencies","Highway Patrol: Yuba County",0,0,0,0,
California,"Other Agencies","Atascadero State Hospital",0,0,0,0,
California,"Other Agencies","California State Fair",0,0,0,0,
California,"Other Agencies","Coalinga State Hospital",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Angeles",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Bay Area",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Calaveras County",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Capital",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Channel Coast",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Colorado",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Four Rivers District",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Gold Fields District",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Hollister Hills",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Hungry Valley",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Inland Empire",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Marin County",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Mendocino Headquarters",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Monterey County",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: North Coast Redwoods",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Northern Buttes",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Oceano Dunes",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Ocotillo Wells",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Orange Coast",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Russian River",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: San Diego Coast",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: San Joaquin",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: San Luis Obispo Coast",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Santa Cruz Mountains",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Sierra",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Silverado",0,0,0,0,
California,"Other Agencies","Department of Parks and Recreation: Twin Cities",0,0,0,0,
California,"Other Agencies","East Bay Municipal Utility",0,0,0,0,
California,"Other Agencies","East Bay Regional Parks: Alameda County",0,0,0,0,
California,"Other Agencies","East Bay Regional Parks: Contra Costa County",0,0,0,0,
California,"Other Agencies","Fairview Developmental Center",0,0,0,0,
California,"Other Agencies","Lanterman State Hospital",0,0,0,0,
California,"Other Agencies","Los Angeles County Metropolitan Transportation Authority",0,0,0,0,
California,"Other Agencies","Monterey Peninsula Airport",0,0,0,0,
California,"Other Agencies","Napa State Hospital",0,0,0,0,
California,"Other Agencies","Patton State Hospital",0,0,0,0,
California,"Other Agencies","Porterville Developmental Center",0,0,0,0,
California,"Other Agencies","San Bernardino Unified School District",0,0,0,0,
California,"Other Agencies","San Francisco Bay Area Rapid Transit, San Mateo County",0,0,0,0,
California,"Other Agencies","Santa Clara Transit District",0,0,0,0,
California,"Other Agencies","Shasta County Marshal",0,0,0,0,
California,"Other Agencies","Stockton Unified School District",0,0,0,0,
California,"Other Agencies","Sonoma Developmental Center",0,0,0,0,
California,"Other Agencies","Twin Rivers Unified School District",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Alameda County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Amador County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Butte County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Calaveras County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Colusa County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Contra Costa County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: El Dorado County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Fresno County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Glenn County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Humboldt County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Imperial County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Inyo County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Kern County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Kings County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Lassen County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Los Angeles County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Madera County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Marin County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Mendocino County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Merced County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Modoc County",0,0,0,0,
California,"Other Agencies","Union Pacific Railroad: Monterey County",0,0,0,0,
